Country Name,Country Code,Indicator Name,Indicator Code,2011
Curacao,CUW,Arable land (% of land area),AG.LND.ARBL.ZS,
Curacao,CUW,Land under cereal production (hectares),AG.LND.CREL.HA,
Curacao,CUW,Permanent cropland (% of land area),AG.LND.CROP.ZS,
Curacao,CUW,Forest area (sq. km),AG.LND.FRST.K2,
Curacao,CUW,Forest area (% of land area),AG.LND.FRST.ZS,
Curacao,CUW,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Curacao,CUW,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
Curacao,CUW,Land area (sq. km),AG.LND.TOTL.K2,
Curacao,CUW,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Curacao,CUW,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,
Curacao,CUW,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,
Curacao,CUW,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,
Curacao,CUW,Surface area (sq. km),AG.SRF.TOTL.K2,
Curacao,CUW,Cereal yield (kg per hectare),AG.YLD.CREL.KG,
Curacao,CUW,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Curacao,CUW,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Curacao,CUW,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,
Curacao,CUW,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Curacao,CUW,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Curacao,CUW,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Curacao,CUW,Rural population,SP.RUR.TOTL,
Curacao,CUW,Rural population growth (annual %),SP.RUR.TOTL.ZG,
Curacao,CUW,Rural population (% of total population),SP.RUR.TOTL.ZS,
Curacao,CUW,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Curacao,CUW,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Cayman Islands,CYM,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Cayman Islands,CYM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Cayman Islands,CYM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Cayman Islands,CYM,Agricultural land (sq. km),AG.LND.AGRI.K2,27
Cayman Islands,CYM,Agricultural land (% of land area),AG.LND.AGRI.ZS,11.25
Cayman Islands,CYM,Arable land (hectares),AG.LND.ARBL.HA,200
Cayman Islands,CYM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.003533506
Cayman Islands,CYM,Arable land (% of land area),AG.LND.ARBL.ZS,0.833333333
Cayman Islands,CYM,Land under cereal production (hectares),AG.LND.CREL.HA,
Cayman Islands,CYM,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.083333333
Cayman Islands,CYM,Forest area (sq. km),AG.LND.FRST.K2,127
Cayman Islands,CYM,Forest area (% of land area),AG.LND.FRST.ZS,52.91666667
Cayman Islands,CYM,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Cayman Islands,CYM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
Cayman Islands,CYM,Land area (sq. km),AG.LND.TOTL.K2,240
Cayman Islands,CYM,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Cayman Islands,CYM,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,110.03
Cayman Islands,CYM,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,109.74
Cayman Islands,CYM,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,108.27
Cayman Islands,CYM,Surface area (sq. km),AG.SRF.TOTL.K2,264
Cayman Islands,CYM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,
Cayman Islands,CYM,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Cayman Islands,CYM,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Cayman Islands,CYM,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,
Cayman Islands,CYM,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Cayman Islands,CYM,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Cayman Islands,CYM,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Cayman Islands,CYM,Rural population,SP.RUR.TOTL,0
Cayman Islands,CYM,Rural population growth (annual %),SP.RUR.TOTL.ZG,
Cayman Islands,CYM,Rural population (% of total population),SP.RUR.TOTL.ZS,0
Cayman Islands,CYM,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Cayman Islands,CYM,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Cyprus,CYP,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Cyprus,CYP,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Cyprus,CYP,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Cyprus,CYP,Agricultural land (sq. km),AG.LND.AGRI.K2,1185
Cyprus,CYP,Agricultural land (% of land area),AG.LND.AGRI.ZS,12.82467532
Cyprus,CYP,Arable land (hectares),AG.LND.ARBL.HA,83800
Cyprus,CYP,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.075055105
Cyprus,CYP,Arable land (% of land area),AG.LND.ARBL.ZS,9.069264069
Cyprus,CYP,Land under cereal production (hectares),AG.LND.CREL.HA,37709
Cyprus,CYP,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.538961039
Cyprus,CYP,Forest area (sq. km),AG.LND.FRST.K2,1732.5
Cyprus,CYP,Forest area (% of land area),AG.LND.FRST.ZS,18.75
Cyprus,CYP,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Cyprus,CYP,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,498
Cyprus,CYP,Land area (sq. km),AG.LND.TOTL.K2,9240
Cyprus,CYP,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Cyprus,CYP,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,68.64
Cyprus,CYP,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,85.2
Cyprus,CYP,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,97.09
Cyprus,CYP,Surface area (sq. km),AG.SRF.TOTL.K2,9250
Cyprus,CYP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1955.395
Cyprus,CYP,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Cyprus,CYP,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Cyprus,CYP,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,100
Cyprus,CYP,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Cyprus,CYP,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Cyprus,CYP,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,3.900000095
Cyprus,CYP,Rural population,SP.RUR.TOTL,329275.3149
Cyprus,CYP,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.487794329
Cyprus,CYP,Rural population (% of total population),SP.RUR.TOTL.ZS,29.4914
Cyprus,CYP,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.733437006
Cyprus,CYP,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.855031739
Czech Republic,CZE,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Czech Republic,CZE,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Czech Republic,CZE,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Czech Republic,CZE,Agricultural land (sq. km),AG.LND.AGRI.K2,42290
Czech Republic,CZE,Agricultural land (% of land area),AG.LND.AGRI.ZS,54.75142413
Czech Republic,CZE,Arable land (hectares),AG.LND.ARBL.HA,3164000
Czech Republic,CZE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.301445643
Czech Republic,CZE,Arable land (% of land area),AG.LND.ARBL.ZS,40.96323149
Czech Republic,CZE,Land under cereal production (hectares),AG.LND.CREL.HA,1470490
Czech Republic,CZE,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.983946142
Czech Republic,CZE,Forest area (sq. km),AG.LND.FRST.K2,26590
Czech Republic,CZE,Forest area (% of land area),AG.LND.FRST.ZS,34.42516831
Czech Republic,CZE,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Czech Republic,CZE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,677
Czech Republic,CZE,Land area (sq. km),AG.LND.TOTL.K2,77240
Czech Republic,CZE,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Czech Republic,CZE,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,100.43
Czech Republic,CZE,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,97.64
Czech Republic,CZE,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,90.91
Czech Republic,CZE,Surface area (sq. km),AG.SRF.TOTL.K2,78870
Czech Republic,CZE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5422.123
Czech Republic,CZE,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Czech Republic,CZE,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Czech Republic,CZE,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,99.6
Czech Republic,CZE,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Czech Republic,CZE,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Czech Republic,CZE,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,3
Czech Republic,CZE,Rural population,SP.RUR.TOTL,2787509.067
Czech Republic,CZE,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.14421615
Czech Republic,CZE,Rural population (% of total population),SP.RUR.TOTL.ZS,26.5576
Czech Republic,CZE,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.503604037
Czech Republic,CZE,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.414990776
Germany,DEU,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Germany,DEU,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Germany,DEU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Germany,DEU,Agricultural land (sq. km),AG.LND.AGRI.K2,167190
Germany,DEU,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.96454084
Germany,DEU,Arable land (hectares),AG.LND.ARBL.HA,11875000
Germany,DEU,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.145175279
Germany,DEU,Arable land (% of land area),AG.LND.ARBL.ZS,34.06776257
Germany,DEU,Land under cereal production (hectares),AG.LND.CREL.HA,6491300
Germany,DEU,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.573772843
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,110760
Germany,DEU,Forest area (% of land area),AG.LND.FRST.ZS,31.77554006
Germany,DEU,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Germany,DEU,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,700
Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,348570
Germany,DEU,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Germany,DEU,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,94.65
Germany,DEU,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,105.31
Germany,DEU,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,110.59
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357127
Germany,DEU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,6460.678
Germany,DEU,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Germany,DEU,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Germany,DEU,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,100
Germany,DEU,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Germany,DEU,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Germany,DEU,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,1.600000024
Germany,DEU,Rural population,SP.RUR.TOTL,21312874.49
Germany,DEU,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.470039015
Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,26.0556
Germany,DEU,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.60336277
Germany,DEU,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.885335024
Djibouti,DJI,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Djibouti,DJI,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Djibouti,DJI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Djibouti,DJI,Agricultural land (sq. km),AG.LND.AGRI.K2,17020
Djibouti,DJI,Agricultural land (% of land area),AG.LND.AGRI.ZS,73.4253667
Djibouti,DJI,Arable land (hectares),AG.LND.ARBL.HA,2000
Djibouti,DJI,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.002362262
Djibouti,DJI,Arable land (% of land area),AG.LND.ARBL.ZS,0.086281277
Djibouti,DJI,Land under cereal production (hectares),AG.LND.CREL.HA,7
Djibouti,DJI,Permanent cropland (% of land area),AG.LND.CROP.ZS,
Djibouti,DJI,Forest area (sq. km),AG.LND.FRST.K2,56
Djibouti,DJI,Forest area (% of land area),AG.LND.FRST.ZS,0.241587575
Djibouti,DJI,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Djibouti,DJI,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,220
Djibouti,DJI,Land area (sq. km),AG.LND.TOTL.K2,23180
Djibouti,DJI,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Djibouti,DJI,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,131.03
Djibouti,DJI,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,113.57
Djibouti,DJI,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,110.65
Djibouti,DJI,Surface area (sq. km),AG.SRF.TOTL.K2,23200
Djibouti,DJI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2000
Djibouti,DJI,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Djibouti,DJI,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Djibouti,DJI,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,67.3
Djibouti,DJI,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Djibouti,DJI,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Djibouti,DJI,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Djibouti,DJI,Rural population,SP.RUR.TOTL,194051.2632
Djibouti,DJI,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.14782933
Djibouti,DJI,Rural population (% of total population),SP.RUR.TOTL.ZS,22.92
Djibouti,DJI,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Djibouti,DJI,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Dominica,DMA,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Dominica,DMA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Dominica,DMA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Dominica,DMA,Agricultural land (sq. km),AG.LND.AGRI.K2,260
Dominica,DMA,Agricultural land (% of land area),AG.LND.AGRI.ZS,34.66666667
Dominica,DMA,Arable land (hectares),AG.LND.ARBL.HA,6000
Dominica,DMA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.084032437
Dominica,DMA,Arable land (% of land area),AG.LND.ARBL.ZS,8
Dominica,DMA,Land under cereal production (hectares),AG.LND.CREL.HA,80
Dominica,DMA,Permanent cropland (% of land area),AG.LND.CROP.ZS,24
Dominica,DMA,Forest area (sq. km),AG.LND.FRST.K2,443.9
Dominica,DMA,Forest area (% of land area),AG.LND.FRST.ZS,59.18666667
Dominica,DMA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Dominica,DMA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2083
Dominica,DMA,Land area (sq. km),AG.LND.TOTL.K2,750
Dominica,DMA,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Dominica,DMA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,112.94
Dominica,DMA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,110.82
Dominica,DMA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,114.65
Dominica,DMA,Surface area (sq. km),AG.SRF.TOTL.K2,750
Dominica,DMA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2287.5
Dominica,DMA,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,7090.800691
Dominica,DMA,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,13.80386424
Dominica,DMA,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,
Dominica,DMA,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Dominica,DMA,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Dominica,DMA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Dominica,DMA,Rural population,SP.RUR.TOTL,23434.66501
Dominica,DMA,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.033042967
Dominica,DMA,Rural population (% of total population),SP.RUR.TOTL.ZS,32.8212
Dominica,DMA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Dominica,DMA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Denmark,DNK,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Denmark,DNK,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Denmark,DNK,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Denmark,DNK,Agricultural land (sq. km),AG.LND.AGRI.K2,26900
Denmark,DNK,Agricultural land (% of land area),AG.LND.AGRI.ZS,63.39853877
Denmark,DNK,Arable land (hectares),AG.LND.ARBL.HA,2499000
Denmark,DNK,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.448607432
Denmark,DNK,Arable land (% of land area),AG.LND.ARBL.ZS,58.89700683
Denmark,DNK,Land under cereal production (hectares),AG.LND.CREL.HA,1484100
Denmark,DNK,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.09427292
Denmark,DNK,Forest area (sq. km),AG.LND.FRST.K2,5460
Denmark,DNK,Forest area (% of land area),AG.LND.FRST.ZS,12.86825359
Denmark,DNK,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Denmark,DNK,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,703
Denmark,DNK,Land area (sq. km),AG.LND.TOTL.K2,42430
Denmark,DNK,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Denmark,DNK,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,102.26
Denmark,DNK,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,101.96
Denmark,DNK,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,99.89
Denmark,DNK,Surface area (sq. km),AG.SRF.TOTL.K2,43090
Denmark,DNK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5907.284
Denmark,DNK,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Denmark,DNK,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Denmark,DNK,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,100
Denmark,DNK,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Denmark,DNK,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Denmark,DNK,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,2.400000095
Denmark,DNK,Rural population,SP.RUR.TOTL,728029.1958
Denmark,DNK,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.621985031
Denmark,DNK,Rural population (% of total population),SP.RUR.TOTL.ZS,13.0692
Denmark,DNK,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.373226434
Denmark,DNK,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.928494733
Dominican Republic,DOM,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Dominican Republic,DOM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Dominican Republic,DOM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Dominican Republic,DOM,Agricultural land (sq. km),AG.LND.AGRI.K2,24470
Dominican Republic,DOM,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.64155629
Dominican Republic,DOM,Arable land (hectares),AG.LND.ARBL.HA,800000
Dominican Republic,DOM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.078836391
Dominican Republic,DOM,Arable land (% of land area),AG.LND.ARBL.ZS,16.55629139
Dominican Republic,DOM,Land under cereal production (hectares),AG.LND.CREL.HA,198098
Dominican Republic,DOM,Permanent cropland (% of land area),AG.LND.CROP.ZS,9.312913907
Dominican Republic,DOM,Forest area (sq. km),AG.LND.FRST.K2,19720
Dominican Republic,DOM,Forest area (% of land area),AG.LND.FRST.ZS,40.81125828
Dominican Republic,DOM,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Dominican Republic,DOM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1410
Dominican Republic,DOM,Land area (sq. km),AG.LND.TOTL.K2,48320
